类型,页数,歌单标题,歌单链接,歌单封面,播放量,作者,gdid
民谣,1,经典华语民谣 | 吉他声中的民谣诗话,https://music.163.com/playlist?id=8833557204,http://p1.music.126.net/piEEL9_iHqzKCCndCUGd-Q==/109951169024390049.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzU4MjQ3ODYwNzg4L2UzOWQvMjAyNTExNzE4NDcxMi94MzgzMTczOTc4OTIzMTk3Mi5wbmc=&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,860000.0,云音乐官方歌单,8833557204
民谣,1,Sad Folk | 愁郁化在醇厚的音乐里,https://music.163.com/playlist?id=8517920200,http://p1.music.126.net/A88mPSFSU7UCk-SHvwL9dQ==/109951168850133346.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzI5OTcyNjY4MTM3L2Q1NzMvMjAyMzcxNzE1MjYyOC94NjE1MTY5MjI1NzE4ODMzMi5wbmc=&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,300000.0,云音乐官方歌单,8517920200
民谣,1,民谣试音碟 | 极致细腻的柔情人声,https://music.163.com/playlist?id=8448012200,http://p1.music.126.net/fJewYg9E8-nglOix5qmwuQ==/109951168648906470.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzU3MDA5NDY0ODQxL2MwZDEvMjAyNDExMTExNDEwMjMveDY2MjE3MzM4OTc0MjM1OTQucG5n&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,340000.0,云音乐HIFI享受,8448012200
民谣,1,2010s Folk | 新时代的民谣魅力,https://music.163.com/playlist?id=8756910205,http://p1.music.126.net/N3zM50rxEWv1NuCtNiW0Kg==/109951169986601556.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,120000.0,云音乐官方歌单,8756910205
民谣,1,忧伤民谣 | 让淡淡伤感随风而散,https://music.163.com/playlist?id=8164170333,http://p1.music.126.net/-qPDT3QbJ-LyTvYZgzzWbA==/109951168607120187.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzQ1Njk3Njk1MjAzLzUxNjIvMjAyNDg0MTYzMDQ4L3g0MzkxNzI1NDM4NjQ4MzA0LnBuZw==&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,5280000.0,云音乐官方歌单,8164170333
民谣,1,电子民谣 | 声音在迷幻雾气中若隐若现,https://music.163.com/playlist?id=8907163200,http://p1.music.126.net/xH6_URDHAcOhJL1NEOmyEA==/109951169143149842.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzMxOTYxOTIyNjY2LzNmZTYvMjAyMzExNzEwMzA1OS94ODQ2MTcwMTkxNjI1OTU4Ni5wbmc=&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,87765.0,云音乐官方歌单,8907163200
民谣,1,全球民谣趋势 | Julien Baker&TORRES二人组发行新单,https://music.163.com/playlist?id=13107014645,http://p1.music.126.net/CTsO2HPNtjdd0cUOz_XFnA==/109951170527652724.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,220000.0,云音乐官方歌单,13107014645
民谣,1,民谣复兴 | 聆听人文主义的吟唱,https://music.163.com/playlist?id=6666506290,http://p1.music.126.net/FEUkspr1-oixV3SGgBPnuw==/109951168608928023.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzMwMjIyNTc5NzE5L2IwMDAvMjAyMzgxMjAyMDQ5L3gyNzYxNjkzNTcwODQ4OTg4LnBuZw==&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,2850000.0,云音乐官方歌单,6666506290
民谣,1,复古民谣 | 在民谣音乐的复古梦境中漫游,https://music.163.com/playlist?id=8517257202,http://p1.music.126.net/ps9qeltBjqB9qqA4Tn-oqQ==/109951168706039058.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzI5OTczNjk0MTIwL2JlMDYvMjAyMzcxNzE2NTE1Mi94OTE5MTY5MjI2MjMxMjAwOC5wbmc=&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,200000.0,云音乐官方歌单,8517257202
民谣,1,1960s Folk | 民谣的重生与复兴,https://music.163.com/playlist?id=8803553200,http://p1.music.126.net/GGFttiYYuGoH3OdZPc5KZw==/109951169986589784.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,140000.0,云音乐官方歌单,8803553200
民谣,1,RTÉ民谣奖 | 2025完整提名！Lemoncello角逐最佳原创歌曲,https://music.163.com/playlist?id=9222570203,http://p1.music.126.net/WHNDpCPn9M8qg7vuLHbkWg==/109951170480062889.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzU4MTc2NDI2ODQyL2NiMDUvMjAyNTExMzE2NDU5L3gyNjAxNzM5NDMzODk5NDExLnBuZw==&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,100000.0,云音乐热点君,9222570203
民谣,1,Folk Classics | 吟游诗人的醉心浪漫,https://music.163.com/playlist?id=8835154200,http://p1.music.126.net/p5AG2HvH32vHgi83sgwpQQ==/109951169071708813.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzMxNjY2MjkxNzQ4L2IzYTQvMjAyMzEwMjIxMjExOS94MTY0MTcwMDYyNjI2OTU4NS5wbmc=&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,140000.0,云音乐官方歌单,8835154200
民谣,1,1990s Folk | 回忆伴着旋律涌上心头,https://music.163.com/playlist?id=8747207202,http://p1.music.126.net/KHL8uQJhE_aNmk7v4dPjGg==/109951169986595792.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,110000.0,云音乐官方歌单,8747207202
民谣,1,韩国民谣 | 关于生活 关于生命的根,https://music.163.com/playlist?id=8265446164,http://p1.music.126.net/-ES0Kl-TF_9KpRInywuA6A==/109951170302944445.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzU3MjUwMzEyNzk5L2VkZjIvMjAyNDExMjQxMTMwMS94NjQ2MTczNTAxMTAwMTczNC5wbmc=&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,190000.0,云音乐KPOP星球,8265446164
民谣,1,打游戏听民谣 | 在虚拟世界享受诗意旋律,https://music.163.com/playlist?id=12371912640,http://p1.music.126.net/UKMYDbmpdxlZrxkI6N1aKQ==/109951169827089524.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzU2ODc5MzA4NTYzLzY0OWMvMjAyNDExNDEwNTEyMC94MTU4MTczMzI4MDY4MDc5Ni5wbmc=&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,46725.0,云音乐每时每刻,12371912640
民谣,1,Autumn Folk | 穿越田野的民谣和风,https://music.163.com/playlist?id=8741704201,http://p1.music.126.net/zn0mA8zTxUz108s4YIabOQ==/109951168928518914.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzMwNTk0Mzk0Mzk4L2IwODQvMjAyMzgyNzE2ODE3L3g0NjMxNjk1ODAyMDk3NTcwLnBuZw==&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,160000.0,云音乐官方歌单,8741704201
民谣,1,清新民谣 | 拥抱星河的温暖旋律·Hi-Res,https://music.163.com/playlist?id=8517766201,http://p1.music.126.net/onrtSzJLDBsvvD3PeH5BqQ==/109951168975830200.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,430000.0,云音乐HIFI享受,8517766201
民谣,1,秋日民谣必听 | 从Taylor Swift开始 邂逅秋季音乐旋律,https://music.163.com/playlist?id=12706884640,http://p1.music.126.net/HgvKO1UpOSHDx_77KfCWrA==/109951170029439810.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzU1NjU3MjEyNzQzLzY2NzEvMjAyNDk5MTcxMDE3L3gxMzYxNzI4NDY1MDE3ODMxLnBuZw==&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,280000.0,云音乐热点君,12706884640
民谣,1,国际民谣奖 | Molly Tuttle荣获2024最佳专辑奖,https://music.163.com/playlist?id=9222685210,http://p1.music.126.net/l8dIORqEBeIJwNEjS0TLvA==/109951169657680185.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzM2NDU4Mzk1ODUxLzZkMDYvMjAyNDU1MTUzODEzL3g4ODExNzE3NTczMDkzODcxLnBuZw==&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,110000.0,云音乐热点君,9222685210
民谣,1,2020s Folk | 用新的方式诉说当下的故事,https://music.163.com/playlist?id=8758918202,http://p1.music.126.net/RH05GtLJ0zW4GQkdjkpkuQ==/109951169986594871.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,130000.0,云音乐官方歌单,8758918202
民谣,1,北欧民谣 | 清新澄澈的北欧风情,https://music.163.com/playlist?id=6630316170,http://p1.music.126.net/nP5NJs1mi2OkRtbmiYeiIQ==/109951168608901885.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzU3MDA3MjY0NjkxLzhmYWYvMjAyNDExMTExMTI0NTUveDExMjE3MzM4ODc0OTUxMjQucG5n&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,3930000.0,云音乐官方歌单,6630316170
民谣,1,夏日民谣 | 热浪翻腾中的独特甜醉味道,https://music.163.com/playlist?id=8535203200,http://p1.music.126.net/TmNXgraxUGDxekiVEJkfJg==/109951168850167978.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzI5OTcyOTMzNTIwLzhkMmEvMjAyMzcxNzE1NDg5L3gyMjExNjkyMjU4NDg5NTgwLnBuZw==&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,260000.0,云音乐官方歌单,8535203200
民谣,1,民谣影片 | 思绪随着电影般的民谣无限蔓延,https://music.163.com/playlist?id=8535206200,http://p1.music.126.net/Am46fc4A_QuvDsq9A0Q64w==/109951168719292548.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzU3MDA3MjkxOTcxLzFiMDgvMjAyNDExMTExMTI2NTgveDM5MDE3MzM4ODc2MTg1NjgucG5n&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,240000.0,云音乐官方歌单,8535206200
民谣,1,民谣Hi-Res | 暖心民谣诉说故事,https://music.163.com/playlist?id=8460446202,http://p1.music.126.net/Y0v9lttv4Np8D_A5yjxZkg==/109951168975861916.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,420000.0,云音乐HIFI享受,8460446202
民谣,1,2000s Folk | 回到新千年的民谣世界,https://music.163.com/playlist?id=8755597205,http://p1.music.126.net/sfmvTbsiLk0Wo5E7v1rj4Q==/109951169986597501.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,100000.0,云音乐官方歌单,8755597205
民谣,1,迷幻民谣 | 沉溺于诗意幻觉,https://music.163.com/playlist?id=6666416916,http://p1.music.126.net/jN383z4Roc6BaBpk7Y2z8g==/109951168608923179.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzU3MDA3Mjk1NjkwL2E5ODUvMjAyNDExMTExMTI3MzQveDcyMjE3MzM4ODc2NTQ1NzkucG5n&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,2130000.0,云音乐官方歌单,6666416916
民谣,1,国风民谣大赏 | 在老街转角探寻诗与远方,https://music.163.com/playlist?id=12464698640,http://p1.music.126.net/kI2icVVehDBmZy1CmHxfMw==/109951170099949405.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzU4NTI5NDM4MjAzLzVjN2UvMjAyNTI0MTkxNzExL3gyNDQxNzQxMDg3MDMxNjY1LnBuZw==&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,18117.0,云音乐国乐大赏,12464698640
民谣,1,人间漂流日记 | 安放你漂泊的肉体和灵魂,https://music.163.com/playlist?id=7681103811,http://p1.music.126.net/18CZ9s-IjyjnrA9jLBBdeA==/109951168607125032.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzI4NzMxNzU1MDM3LzZiOWQvMjAyMzUxNDEwNTkzNS94NDE5MTY4NjcxMTU3NTUxMi5wbmc=&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,2210000.0,云音乐官方歌单,7681103811
民谣,2,让房东的猫用清澈歌声治愈你,https://music.163.com/playlist?id=8409992675,http://p1.music.126.net/1M68P-umakobcmuFecNVeQ==/109951169461540432.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzM0OTIyMDEzNzcwL2U3MWYvMjAyNDMyMTQ0MzQveDc5MzE3MTIwMzc4NzQ3MzIucG5n&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,190000.0,原创君,8409992675
民谣,2,春日民谣,https://music.163.com/playlist?id=8411590075,http://p1.music.126.net/z5iLC4Zzog7ZHhSU5mrNwQ==/109951169888519261.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzQ1MzcxMjI0MjY5LzllZmMvMjAyNDcyMDEwNDQyMy94ODA0MTcyNDEyMTg2MzQ1NC5wbmc=&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,52073.0,云音乐歌单之友,8411590075
民谣,2,野外音乐会 | 露营民谣,https://music.163.com/playlist?id=8411459663,http://p1.music.126.net/XZo2QurKpnWtqCYYxxhFlQ==/109951169886055881.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzQ1MzU0NzY0NzE1L2E5M2UvMjAyNDcxOTE3NTc0L3gzMTExNzI0MDYxNDI0NTUwLnBuZw==&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,180000.0,云音乐歌单之友,8411459663
民谣,2,民谣故事 | 风里有诗句,https://music.163.com/playlist?id=8411542019,http://p1.music.126.net/3G0LgsxOj-6UXNDxH4tEjg==/109951169889076951.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzQ1Mzc1NzMzMjgyL2E3OTQvMjAyNDcyMDE1MTUyL3g0MTQxNzI0MTM3MzEyMjUzLnBuZw==&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,830000.0,云音乐歌单之友,8411542019
民谣,2,露营野餐 | 民谣聚会,https://music.163.com/playlist?id=8412032339,http://p1.music.126.net/EKmNK8a2g9a9Vj8mKq6gwg==/109951168607223871.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzI4NzMyMDc1NzgyLzhhZDgvMjAyMzUxNDExMjI0Ni94NTQ5MTY4NjcxMjk2Njg3NC5wbmc=&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,84665.0,云音乐歌单之友,8412032339
民谣,2,华语民谣 | 离别与别离,https://music.163.com/playlist?id=8411507997,http://p1.music.126.net/PljYRoAsIA8qaS3sa_ZveQ==/109951168607065214.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzI4NzMyMTAxMTMxLzA5ZDgvMjAyMzUxNDExMjQ0MS94NTU0MTY4NjcxMzA4MTI0Mi5wbmc=&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,630000.0,云音乐歌单之友,8411507997
